id_x,price,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,availability_eoy,number_of_reviews,number_of_reviews_l30d,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,distance_to_center,neighbourhood_cleansed_Dn Laoghaire-Rathdown,neighbourhood_cleansed_Dublin City,neighbourhood_cleansed_Fingal,neighbourhood_cleansed_South Dublin,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,compound_scores,season_Spring,season_Summer,season_Autumn
1167347061867246396,216.0,4,80.0,95.0,0,1.0,0,1,53.35313,-6.23674,4,1.0,2.0,4.0,1,365,9,14,16,118,17,8,2,6,48,10368.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.67,1.6120569121436779,0,1,0,0,1,0,0,0,0.536975,0.0,1.0,0.0
1167469889817316352,67.0,2,100.0,82.0,0,1.0,1,1,53.39953,-6.43814,2,1.0,1.0,1.0,2,14,20,50,80,355,192,8,1,5,48,3216.0,4.88,5.0,5.0,5.0,5.0,4.88,4.75,0,0.69,13.066154939513032,0,0,1,0,0,0,1,0,0.5632125,0.375,0.25,0.375
1167471735016118628,177.0,3,80.0,65.0,1,1.0,1,1,53.37208950998783,-6.194890853967285,3,1.0,2.0,0.0,1,7,1,1,1,1,1,18,3,10,96,16992.0,4.78,4.94,4.89,5.0,4.83,4.83,4.61,0,1.46,5.011679704959055,0,1,0,0,0,0,1,0,0.5890176470588235,0.47058823529411764,0.5294117647058824,0.0
1167508244208492096,189.0,2,90.0,59.0,0,1.0,1,1,53.3394799,-6.2703034,2,1.0,1.0,1.0,1,365,19,37,60,60,60,7,2,4,42,7938.0,4.86,5.0,4.71,5.0,5.0,4.86,5.0,0,0.59,1.3277984190030692,0,1,0,0,1,0,0,0,0.7243285714285715,0.2857142857142857,0.42857142857142855,0.2857142857142857
1167529679322855507,277.0,4,100.0,99.0,1,6.0,1,1,53.34034378842526,-6.276424264694215,10,1.0,3.0,8.0,2,365,3,10,25,25,25,74,5,46,255,70635.0,4.86,4.92,4.96,4.96,4.96,4.82,4.82,1,6.0,1.503594712711129,0,1,0,0,1,0,0,0,0.6525297297297297,0.24324324324324326,0.2972972972972973,0.2702702702702703
1167825966279038992,125.0,2,100.0,29.0,0,1.0,0,1,53.3539465,-6.2658719,2,1.0,1.0,1.0,1,365,27,57,87,87,87,1,0,1,6,750.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.1,0.5921367376847719,0,1,0,0,0,0,1,0,0.7184,0.0,1.0,0.0
1167901262951857371,325.0,4,100.0,100.0,0,1.0,1,1,53.31671642781017,-6.206493867599508,6,4.0,3.0,3.0,1,1125,13,27,47,294,138,11,1,10,66,21450.0,4.36,4.0,4.64,4.82,4.64,4.45,4.18,0,0.92,5.13863355948811,0,1,0,0,1,0,0,0,0.4671818181818182,0.09090909090909091,0.5454545454545454,0.2727272727272727
1167902305146758622,203.0,4,90.0,80.0,0,1.0,0,1,53.3118078,-6.2584845,5,2.5,3.0,3.0,2,30,3,9,17,18,18,5,1,4,30,6090.0,4.8,4.8,4.6,5.0,5.0,4.6,4.4,0,0.47,4.2299761299691125,0,1,0,0,1,0,0,0,0.9096399999999999,0.0,1.0,0.0
1167966151662555193,241.0,4,100.0,95.0,0,58.0,1,1,53.288597643709,-6.260043399269251,6,1.0,3.0,4.0,2,180,4,19,45,135,135,47,4,28,255,61455.0,4.89,4.94,4.81,4.94,4.96,4.83,4.68,0,3.82,6.811370646730838,1,0,0,0,1,0,0,0,0.6997851063829786,0.2553191489361702,0.2978723404255319,0.23404255319148937
1168028200413976357,192.0,4,100.0,98.0,0,1.0,1,1,53.33718251824182,-6.233365452901211,4,2.0,2.0,2.0,2,30,17,30,44,107,107,13,0,11,78,14976.0,4.31,4.69,4.0,3.08,4.77,4.62,4.08,0,1.1,2.2781672019293904,0,1,0,0,1,0,0,0,0.5829153846153846,0.07692307692307693,0.07692307692307693,0.6923076923076923
1168266280543446052,52.0,4,94.0,71.0,1,4.0,1,1,53.34744,-6.45926,2,1.0,1.0,1.0,2,1125,14,33,44,134,134,32,2,16,186,9672.0,4.78,4.81,4.72,4.88,4.84,4.75,4.66,0,2.59,13.252378742209732,0,0,0,1,0,0,1,0,0.570696875,0.28125,0.15625,0.34375
1168270275373332711,208.0,4,97.0,93.0,1,84.0,1,1,53.27845989999999,-6.213083699999999,4,2.0,2.0,2.0,14,180,4,27,57,240,77,1,0,1,28,5824.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1,0.1,8.540505759090854,1,0,0,0,1,0,0,0,0.8807,0.0,1.0,0.0
1168270417523861221,208.0,4,97.0,93.0,1,84.0,1,1,53.27845989999999,-6.213083699999999,4,2.0,2.0,2.0,14,180,10,37,67,342,179,1,0,1,28,5824.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,1,0.12,8.540505759090854,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0
1168349769602996665,280.0,2,100.0,67.0,0,1.0,1,1,53.35142,-6.26802,2,1.0,1.0,1.0,4,10,0,8,11,11,11,1,0,0,8,2240.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,0,0.35,0.5447895027021478,0,1,0,0,1,0,0,0,0.9678,1.0,0.0,0.0
1168638166818753201,153.0,2,84.0,87.0,0,10.0,1,1,53.32060177377033,-6.266875649112087,2,1.0,1.0,1.0,14,365,5,35,65,245,177,11,0,7,255,39015.0,4.45,4.64,4.36,4.0,4.27,5.0,4.45,0,0.95,3.2789372681685074,0,1,0,0,1,0,0,0,0.7165636363636364,0.09090909090909091,0.2727272727272727,0.18181818181818182
1168655918436140305,250.0,2,94.0,87.0,1,9.0,0,1,53.33826155611174,-6.255580577818457,3,2.0,2.0,2.0,15,365,0,12,21,188,120,3,1,2,90,22500.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.28,1.3220545798782835,0,1,0,0,1,0,0,0,0.8843333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
1168775608515516436,300.0,2,86.0,59.0,0,273.0,1,1,53.34453,-6.26948,6,1.0,2.0,3.0,3,365,0,14,26,31,31,2,0,2,12,3600.0,4.0,4.0,4.0,4.5,4.0,4.5,3.5,0,0.21,0.8472097357791923,0,1,0,0,1,0,0,0,0.40365,0.0,0.0,1.0
1169453628065464310,47.0,4,100.0,89.0,0,1.0,1,1,53.60188,-6.17572,2,1.0,1.0,1.0,3,90,23,46,76,256,188,6,2,2,36,1692.0,4.67,4.5,4.5,4.67,4.83,4.67,4.67,0,0.71,28.611832228764985,0,0,1,0,0,0,1,0,0.7190500000000001,0.5,0.16666666666666666,0.3333333333333333
1169579938720034408,76.0,0,100.0,100.0,1,1.0,1,1,53.27726,-6.37931,2,1.0,1.0,1.0,2,150,6,15,23,288,125,14,0,13,84,6384.0,4.93,4.71,4.86,4.86,5.0,4.43,4.79,0,1.17,11.317775825359975,0,0,0,1,0,0,1,0,0.40122142857142856,0.07142857142857142,0.35714285714285715,0.42857142857142855
1169595454503156340,440.0,3,100.0,86.0,0,1.0,1,1,53.28728,-6.11559,5,2.0,2.0,3.0,7,365,8,28,28,206,43,5,0,4,70,30800.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.46,11.891842333929542,1,0,0,0,1,0,0,0,0.97142,0.0,0.8,0.0
1170197202852137654,96.0,4,100.0,99.0,0,1.0,1,1,53.35399,-6.28447,2,1.0,1.0,1.0,1,1125,5,24,43,43,43,57,7,29,255,24480.0,4.6,4.58,4.61,4.77,4.74,4.81,4.32,0,5.78,1.6756746770973914,0,1,0,0,1,0,0,0,0.4924719298245614,0.3684210526315789,0.10526315789473684,0.40350877192982454
1171036983629743685,81.0,4,100.0,64.0,0,4.0,1,1,53.27249084375245,-6.338873952627182,2,1.0,1.0,1.0,1,365,15,39,69,249,181,2,1,0,12,972.0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,0,1.43,10.072521821270882,0,0,0,1,0,0,1,0,0.0,1.0,0.0,0.0
1171122968499049135,72.0,2,60.0,57.0,0,2.0,1,1,53.28424,-6.12558,2,0.5,1.0,1.0,2,365,18,36,36,165,97,13,0,9,78,5616.0,4.46,4.46,4.38,4.69,4.85,4.77,4.46,0,1.07,11.569214719510365,1,0,0,0,0,0,1,0,0.7863461538461538,0.3076923076923077,0.3076923076923077,0.38461538461538464
1171704723640078450,100.0,4,100.0,72.0,0,1.0,1,1,53.3943075200202,-6.180367150610061,2,1.0,1.0,2.0,1,365,11,20,42,316,153,8,2,5,48,4800.0,4.88,4.75,4.38,4.75,4.75,4.63,4.38,0,0.8,7.2691689530428665,0,1,0,0,0,0,1,0,0.5875,0.25,0.375,0.375
1171725918721608595,293.0,4,100.0,100.0,0,1.0,1,1,53.34723337449144,-6.26642753703844,4,1.0,2.0,2.0,3,30,12,24,37,122,122,2,0,2,12,3516.0,4.5,5.0,4.5,4.5,4.5,5.0,5.0,0,0.17,0.4981080857998554,0,1,0,0,1,0,0,0,0.914,0.0,1.0,0.0
1171801596427406581,65.0,3,92.0,68.0,1,1.0,1,1,53.46197,-6.23521,2,1.0,1.0,1.0,5,365,21,51,81,81,81,35,0,34,255,16575.0,4.91,4.94,4.97,4.97,5.0,4.94,4.83,0,2.94,12.594860178039774,0,0,1,0,0,0,1,0,0.7612457142857143,0.0,0.8571428571428571,0.11428571428571428
1171817589261736874,98.0,3,80.0,89.0,0,3.0,1,1,53.34445,-6.26973,2,1.0,1.0,2.0,1,365,20,47,63,63,63,37,3,24,222,21756.0,4.57,4.57,4.38,4.78,4.7,4.95,4.43,0,3.06,0.8654034660263881,0,1,0,0,0,0,1,0,0.5924810810810811,0.35135135135135137,0.32432432432432434,0.2972972972972973
1171851592337190376,200.0,3,100.0,100.0,0,1.0,1,1,53.27976,-6.28526,4,2.0,2.0,1.0,7,18,1,12,27,27,27,1,0,1,14,2800.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.09,7.970437727087557,0,0,0,1,1,0,0,0,0.9872,0.0,1.0,0.0
1171853572435814528,81.0,4,100.0,100.0,0,1.0,1,1,53.284059814088536,-6.2235109135616415,2,1.0,1.0,1.0,3,90,12,41,64,150,150,11,1,6,66,5346.0,4.91,4.82,5.0,5.0,5.0,4.64,5.0,0,1.29,7.716254223384996,1,0,0,0,0,0,1,0,0.6872909090909091,0.2727272727272727,0.0,0.36363636363636365
1171919022585163627,98.0,3,100.0,46.0,1,1.0,1,1,53.3373418151958,-6.322907261604603,2,1.0,1.0,1.0,2,365,1,9,17,179,111,18,0,13,108,10584.0,4.94,4.94,4.89,5.0,5.0,4.83,4.94,0,1.49,4.394305731835549,0,1,0,0,0,0,1,0,0.49873888888888884,0.2222222222222222,0.5555555555555556,0.16666666666666666
1172049743875066004,143.0,4,100.0,92.0,1,3.0,1,1,53.36362234448487,-6.218543350696564,2,1.0,1.0,2.0,1,365,14,41,55,223,155,11,3,7,60,8580.0,4.91,4.82,4.73,4.82,5.0,4.91,4.73,0,0.89,3.177473111770887,0,1,0,0,1,0,0,0,0.6737181818181818,0.18181818181818182,0.7272727272727273,0.09090909090909091
1172621366774141499,380.0,4,100.0,94.0,1,1.0,1,1,53.34199608600011,-6.237747452197686,6,1.0,3.0,3.0,1,1125,5,30,50,158,158,17,1,6,102,38760.0,4.41,4.41,4.76,3.94,4.59,4.76,4.24,0,1.71,1.7350188720003923,0,1,0,0,1,0,0,0,0.7447588235294118,0.47058823529411764,0.11764705882352941,0.23529411764705882
1172954689397108714,100.0,4,100.0,100.0,0,4.0,1,1,53.34215,-6.29476,4,1.0,1.0,2.0,3,90,1,5,6,136,70,59,6,35,255,25500.0,4.69,4.86,4.75,4.71,4.76,4.51,4.58,1,4.99,2.4478452741714163,0,1,0,0,1,0,0,0,0.46150701754385964,0.2631578947368421,0.2807017543859649,0.2807017543859649
1173233006873858587,102.0,4,100.0,100.0,1,1.0,1,1,53.40267,-6.38585,2,1.0,1.0,1.0,2,365,13,19,27,286,123,76,9,51,255,26010.0,4.91,4.83,4.96,4.99,4.95,4.57,4.76,1,6.5,10.219528698037717,0,0,1,0,1,0,0,0,0.744448,0.28,0.32,0.32
1173346250133533628,82.0,4,100.0,95.0,1,2.0,1,1,53.35183,-6.26291,2,1.0,1.0,1.0,1,365,21,43,70,343,180,21,2,16,120,9840.0,4.86,4.86,4.76,4.67,4.86,4.86,4.71,0,1.7,0.28504368215725734,0,1,0,0,0,0,1,0,0.725247619047619,0.23809523809523808,0.42857142857142855,0.3333333333333333
1174461242357488216,198.0,3,94.0,86.0,0,1.0,1,1,53.35204,-6.23102,4,1.0,2.0,2.0,1,30,19,47,73,73,73,3,0,3,18,3564.0,5.0,5.0,5.0,5.0,5.0,4.33,4.67,0,0.25,1.9656748727772109,0,1,0,0,1,0,0,0,0.8498333333333333,0.0,1.0,0.0
1174586294431065428,68.0,4,100.0,52.0,0,2.0,1,1,53.3738681,-6.2106431,1,1.0,1.0,1.0,1,365,29,59,89,269,201,2,0,2,12,816.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.2,4.25486336032475,0,1,0,0,0,0,1,0,0.74045,0.0,0.5,0.5
1174786570351368267,228.0,4,100.0,52.0,0,2.0,1,1,53.37469,-6.21149,4,1.0,2.0,2.0,2,365,21,51,73,161,161,6,0,4,36,8208.0,4.83,5.0,5.0,5.0,5.0,5.0,4.83,0,0.53,4.269947967699246,0,1,0,0,1,0,0,0,0.6021666666666666,0.16666666666666666,0.6666666666666666,0.0
1175415271849521550,120.0,2,100.0,44.0,0,2.0,1,1,53.37555188830177,-6.288391916397543,2,1.0,1.0,1.0,2,14,0,26,56,56,56,3,0,3,18,2160.0,4.33,3.67,4.33,4.33,4.67,5.0,4.0,0,0.25,3.4222122891751843,0,1,0,0,0,0,1,0,0.09869999999999997,0.0,0.6666666666666666,0.3333333333333333
1175502509731654645,84.0,4,100.0,86.0,0,1.0,1,1,53.34797,-6.48013,1,1.0,1.0,1.0,1,1125,7,33,54,329,166,9,4,0,54,4536.0,5.0,4.89,5.0,4.78,4.78,4.44,4.78,0,2.67,14.640941806851616,0,0,0,1,0,0,1,0,0.6275,0.8888888888888888,0.1111111111111111,0.0
1175905989998237814,246.0,4,100.0,95.0,0,58.0,1,1,53.32821,-6.27389,5,1.0,3.0,3.0,3,180,2,3,14,74,65,12,0,10,72,17712.0,5.0,5.0,4.92,4.83,5.0,5.0,4.58,0,1.18,2.5676706278172086,0,1,0,0,1,0,0,0,0.5187583333333333,0.16666666666666666,0.5,0.16666666666666666
1176032559977259873,74.0,4,100.0,89.0,0,3.0,1,1,53.453882,-6.2479947,1,1.0,1.0,1.0,1,365,9,35,64,337,174,24,7,12,144,10656.0,5.0,4.92,4.92,5.0,5.0,4.79,4.88,0,2.11,11.612561572270849,0,0,1,0,0,0,1,0,0.7442458333333333,0.375,0.4583333333333333,0.16666666666666666
1176189762234106011,180.0,2,78.0,80.0,1,1.0,1,1,53.3278688,-6.2616225,2,1.0,1.0,2.0,2,14,12,42,69,69,69,21,1,15,126,22680.0,4.81,4.81,4.95,5.0,4.9,4.86,4.62,0,1.92,2.442370311379502,0,1,0,0,1,0,0,0,0.7538666666666667,0.2857142857142857,0.2857142857142857,0.3333333333333333
1176625514067496719,145.0,4,100.0,100.0,0,14.0,1,1,53.35386,-6.2507,3,1.0,2.0,3.0,4,74,9,19,24,97,24,5,0,5,40,5800.0,4.8,4.6,4.8,4.8,5.0,4.2,4.6,1,0.43,0.7828335944605872,0,1,0,0,1,0,0,0,0.40443999999999997,0.0,1.0,0.0
1176878866478522726,190.0,2,77.0,17.0,1,2.0,0,1,53.3736013,-6.3747358,5,1.0,3.0,3.0,2,365,13,22,41,207,139,11,1,9,66,12540.0,4.73,4.73,4.55,4.82,4.91,4.82,4.64,0,0.92,8.065911752846985,0,0,1,0,1,0,0,0,0.45,0.1,0.5,0.3
1177264518297991935,76.0,2,100.0,80.0,1,1.0,1,1,53.36253,-6.24798,1,1.0,1.0,1.0,2,7,3,3,16,16,16,23,2,14,138,10488.0,4.96,4.96,4.96,4.83,5.0,4.78,4.91,0,2.05,1.637104878721352,0,1,0,0,0,0,1,0,0.7558173913043479,0.391304347826087,0.17391304347826086,0.391304347826087
1177336672761720996,239.0,3,100.0,38.0,0,1.0,1,1,53.37826955552335,-6.172521522031293,5,1.0,3.0,4.0,5,30,4,4,24,24,24,2,0,2,20,4780.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.18,6.647243337559335,0,1,0,0,1,0,0,0,0.6671,0.0,1.0,0.0
1177423739614119496,87.0,4,100.0,100.0,0,1.0,1,1,53.35297279844247,-6.22994131513314,2,1.0,1.0,1.0,1,31,23,26,26,26,26,1,0,1,6,522.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.08,2.0522183627273582,0,1,0,0,0,0,1,0,0.7269,0.0,1.0,0.0
1177571252497292113,120.0,4,100.0,83.0,0,1.0,1,1,53.29957754041165,-6.418514383064821,2,0.5,1.0,1.0,2,365,30,60,90,90,90,4,0,4,24,2880.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.34,11.932283288096809,0,0,0,1,0,0,1,0,0.90915,0.0,0.5,0.5
1178063910655481801,315.0,4,100.0,90.0,0,11.0,1,1,53.3312789,-6.260419799999999,5,2.0,3.0,5.0,3,29,7,26,43,43,43,8,0,8,48,15120.0,4.75,4.75,4.38,4.88,5.0,4.63,4.5,0,0.69,2.0612781317039377,0,1,0,0,1,0,0,0,0.3768125,0.0,0.875,0.125
1178262745637694130,154.0,2,100.0,67.0,0,1.0,1,1,53.34748,-6.23366,2,1.0,1.0,1.0,2,9,9,9,9,9,9,1,0,1,6,924.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.09,1.7927856887773825,0,1,0,0,0,0,1,0,0.9936,0.0,1.0,0.0
1178311577549635770,132.0,4,89.0,1.0,0,1.0,1,1,53.3452351,-6.2411441,2,1.0,1.0,1.0,1,365,28,58,85,359,196,1,0,1,6,792.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.11,1.3731629106957484,0,1,0,0,0,0,1,0,0.8442,0.0,0.0,1.0
1178485372380236593,118.0,4,100.0,86.0,0,2.0,1,1,53.34171,-6.29532,2,1.0,1.0,1.0,1,1,0,0,0,190,27,6,0,4,36,4248.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.92,2.500072446149663,0,1,0,0,0,0,1,0,0.95845,0.16666666666666666,0.0,0.0
1178678062996996615,124.0,4,100.0,97.0,0,77.0,1,0,53.340603128117806,-6.272879792522471,4,1.0,2.0,2.0,14,365,0,0,27,302,139,7,2,2,196,24304.0,4.0,4.57,4.0,4.0,4.71,5.0,4.57,0,0.93,1.3227200978459732,0,1,0,0,1,0,0,0,0.5313428571428572,0.2857142857142857,0.14285714285714285,0.14285714285714285
1178791243314195416,179.0,3,100.0,77.0,0,1.0,1,1,53.25483,-6.20069,6,4.0,4.0,4.0,2,365,1,2,4,24,12,3,0,3,18,3222.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.26,11.29181636708893,1,0,0,0,1,0,0,0,0.6383333333333333,0.0,1.0,0.0
1178842459958025855,133.0,4,100.0,100.0,0,11.0,1,1,53.34018710868181,-6.274561341525278,2,1.0,1.0,1.0,3,365,11,25,35,56,56,43,3,30,255,33915.0,4.63,4.93,4.86,4.88,4.88,4.72,4.49,1,3.63,1.4306368361513748,0,1,0,0,1,0,0,0,0.3889162790697675,0.3023255813953488,0.32558139534883723,0.37209302325581395
1179243938587438332,77.0,4,100.0,100.0,1,2.0,1,1,53.33917030000001,-6.4238116,2,1.5,1.0,1.0,1,365,27,57,87,362,199,16,5,8,96,7392.0,4.75,4.88,4.81,4.88,4.94,4.81,4.81,1,1.35,10.954205350196828,0,0,0,1,0,0,1,0,0.57404375,0.375,0.3125,0.3125
1179537396897932461,451.0,4,100.0,100.0,0,1.0,1,1,53.3338,-6.28959,6,1.5,3.0,3.0,1,1125,11,30,41,187,128,5,1,4,30,13530.0,5.0,4.8,4.8,5.0,5.0,5.0,5.0,1,0.51,2.641360000567639,0,1,0,0,1,0,0,0,0.77622,0.2,0.2,0.6
1179753353417628586,100.0,4,100.0,85.0,1,1.0,1,1,53.37661655873728,-6.212783663563883,1,1.0,1.0,1.0,1,60,27,56,86,195,195,44,0,28,255,25500.0,4.93,4.98,4.89,4.98,4.98,4.82,4.93,0,4.4,4.348972540136999,0,1,0,0,0,0,1,0,0.5324883720930232,0.2558139534883721,0.09302325581395349,0.4418604651162791
1180349453029397379,66.0,4,100.0,99.0,0,5.0,1,1,53.37253,-6.23769,2,1.0,1.0,1.0,2,365,24,54,84,174,115,15,1,11,90,5940.0,4.53,4.53,4.6,4.8,4.6,4.8,4.73,0,1.37,2.943669669339467,0,1,0,0,0,0,1,0,0.45903333333333335,0.26666666666666666,0.4,0.3333333333333333
1180446584237197893,87.0,3,100.0,87.0,1,1.0,1,1,53.41021109584283,-6.1612767925133545,2,1.0,1.0,1.0,1,365,4,4,4,5,4,12,0,12,72,6264.0,5.0,5.0,5.0,4.83,5.0,4.92,4.92,0,1.01,9.414173385182552,0,0,1,0,0,0,1,0,0.7245416666666666,0.0,0.75,0.25
1180928087394839878,95.0,4,98.0,100.0,0,12.0,1,1,53.35038967059708,-6.247131087557986,2,1.0,1.0,1.0,2,10,14,22,22,22,22,72,4,43,255,24225.0,4.85,4.88,4.89,4.71,4.89,4.74,4.57,0,6.05,0.879408129076107,0,1,0,0,0,0,1,0,0.5205625,0.2638888888888889,0.3472222222222222,0.20833333333333334
1180954994290524332,203.0,0,100.0,100.0,0,1.0,1,1,53.28422539963975,-6.289152762533684,7,3.0,4.0,5.0,2,365,0,0,0,163,0,2,0,2,12,2436.0,4.0,4.0,2.5,5.0,5.0,5.0,3.5,0,0.2,7.547014580600038,0,0,0,1,1,0,0,0,0.4647,0.0,1.0,0.0
1180994285948234321,85.0,4,98.0,100.0,0,12.0,1,1,53.34996075882643,-6.24786467302845,2,1.0,1.0,1.0,2,10,18,26,26,26,26,62,3,42,255,21675.0,4.71,4.76,4.87,4.73,4.95,4.77,4.52,0,5.24,0.8283018482045235,0,1,0,0,0,0,1,0,0.42910819672131145,0.18032786885245902,0.3114754098360656,0.32786885245901637
1181011456993095551,139.0,4,100.0,100.0,0,11.0,1,1,53.3401928724037,-6.274531687557976,2,1.0,1.0,1.0,3,365,1,9,22,88,88,41,4,23,246,34194.0,4.93,4.98,4.93,4.98,4.98,4.98,4.76,1,3.52,1.4288462768039865,0,1,0,0,1,0,0,0,0.5513487804878049,0.36585365853658536,0.24390243902439024,0.3170731707317073
1181087618419537578,141.0,4,100.0,100.0,0,11.0,1,1,53.3401784593821,-6.274483407795708,2,1.0,1.0,1.0,3,365,7,24,47,68,68,41,3,25,246,34686.0,4.73,4.85,4.8,4.85,4.76,4.93,4.76,1,3.43,1.4279178949337044,0,1,0,0,1,0,0,0,0.5304024390243902,0.36585365853658536,0.34146341463414637,0.2682926829268293
1181099792577915303,193.0,4,100.0,100.0,0,11.0,1,1,53.34018646661692,-6.274488772213737,3,1.0,1.0,1.0,3,365,12,39,63,97,97,29,2,16,174,33582.0,4.72,4.9,4.86,4.9,4.97,4.79,4.41,1,2.65,1.427486167681473,0,1,0,0,1,0,0,0,0.26058620689655176,0.3793103448275862,0.1724137931034483,0.3793103448275862
1181104936917763396,121.0,4,100.0,100.0,0,11.0,1,1,53.34018170689407,-6.274451216043404,2,1.0,1.0,1.0,3,365,12,37,64,91,91,21,2,13,126,15246.0,4.48,4.43,4.81,5.0,4.81,5.0,4.38,1,1.81,1.426229149003929,0,1,0,0,1,0,0,0,0.45969523809523816,0.38095238095238093,0.3333333333333333,0.2857142857142857
1181153084584005146,119.0,2,100.0,90.0,1,1.0,1,1,53.3376216,-6.3229086,2,1.0,1.0,1.0,2,7,11,22,23,61,61,14,2,9,84,9996.0,5.0,5.0,4.36,4.79,5.0,4.64,4.71,0,1.4,4.384652334368395,0,1,0,0,1,0,0,0,0.8366928571428571,0.2857142857142857,0.14285714285714285,0.5714285714285714
1181212974754553880,221.0,2,75.0,91.0,1,1.0,0,1,53.2858,-6.13242,4,1.0,2.0,2.0,2,60,9,14,21,165,106,9,0,7,54,11934.0,4.89,5.0,5.0,4.56,5.0,5.0,5.0,0,0.77,11.106890669119835,1,0,0,0,1,0,0,0,0.8633777777777778,0.1111111111111111,0.3333333333333333,0.2222222222222222
1181639345807430930,153.0,4,100.0,100.0,0,11.0,1,1,53.34017568262077,-6.27441367036132,2,1.0,1.0,1.0,3,365,8,19,34,91,91,39,6,22,234,35802.0,4.95,4.97,4.87,5.0,4.95,4.9,4.72,1,3.36,1.425081854524582,0,1,0,0,1,0,0,0,0.7075461538461538,0.4358974358974359,0.28205128205128205,0.28205128205128205
1181651196395466129,150.0,4,100.0,100.0,0,11.0,1,1,53.34021369120401,-6.274376119435112,2,1.0,1.0,1.0,3,365,7,21,37,57,57,44,5,20,255,38250.0,4.84,5.0,4.89,4.98,4.91,4.89,4.66,1,4.02,1.4202528639876864,0,1,0,0,1,0,0,0,0.5375659090909091,0.5,0.1590909090909091,0.29545454545454547
1181654064274478360,135.0,4,100.0,100.0,0,11.0,1,1,53.340199278189495,-6.274574602902214,3,1.0,1.0,1.0,3,365,10,33,53,131,131,32,3,20,192,25920.0,4.53,4.75,4.56,4.91,4.94,4.81,4.44,1,2.75,1.4302111593221327,0,1,0,0,1,0,0,0,0.6028258064516129,0.3870967741935484,0.25806451612903225,0.3548387096774194
1181789952725126945,528.0,3,100.0,81.0,0,1.0,1,1,53.32270770290424,-6.26364020944633,6,2.5,3.0,4.0,2,180,4,13,13,17,17,10,3,2,60,31680.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9,0,0.99,3.023370762450421,0,1,0,0,1,0,0,0,0.7532099999999999,0.7,0.2,0.0
1181833653182436940,456.0,3,100.0,96.0,1,3.0,1,1,53.3237,-6.26776,4,1.5,2.0,2.0,3,14,0,9,12,12,12,3,0,3,18,8208.0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,0,0.3,2.9469380166952757,0,1,0,0,1,0,0,0,0.8574999999999999,0.0,0.6666666666666666,0.0
1181934161177413941,149.0,0,100.0,21.0,0,1.0,1,1,53.3417073578354,-6.269451342523098,2,1.0,1.0,1.0,2,365,0,11,26,190,122,1,0,1,6,894.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.08,1.0874908722732437,0,1,0,0,0,0,1,0,0.8832,0.0,1.0,0.0
1181958667245567481,197.0,4,100.0,100.0,0,1.0,0,1,53.35947,-6.26151,6,1.0,2.0,2.0,3,60,9,16,16,16,16,3,0,3,18,3546.0,4.67,4.67,4.67,4.67,4.67,4.67,4.33,1,0.26,1.0792143240680143,0,1,0,0,1,0,0,0,0.7380999999999999,0.0,1.0,0.0
1182556505985220286,194.0,3,100.0,96.0,1,1.0,0,1,53.42208540706709,-6.407096708098676,2,1.0,1.0,1.0,1,365,26,56,83,262,194,34,3,16,204,39576.0,4.97,5.0,5.0,4.97,5.0,4.97,4.91,0,3.41,12.653958355631477,0,0,1,0,1,0,0,0,0.8601235294117647,0.29411764705882354,0.14705882352941177,0.3235294117647059
